text,label
Ghét mày vì làm tao nhớ mày suốt ngày.,0
"Mặc dù rất thương nhưng giờ rất ghét, muốn cắn bạn mới hả.",0
"Đồ đáng ghét, tự nhiên làm tim t loạn nhịp. (đùa)",0
"Tớ cho c 5 giây để xin lỗi, k thì… đấm nhẹ thôi. (đùa)",0
Coi chừng t cắn c bây giờ.,0
"Cậu hư quá, mình sẽ phạt c bằng cách ôm chặt.",0
"Hứ, ghét m, k thèm nc nữa. (đùa)",0
"Tớ ghét cậu, ghét ghét ghét! đó nha",0
Đến gần đây tớ đấm cho một phát yêu thương. đó nha,0
Sẽ không cho cậu ăn bánh nếu còn làm tớ giận.,0
"Đồ đáng ghét, tự nhiên làm tim tớ loạn nhịp. đó nha",0
"Dỗi cậu đó, có biết không? đó nha",0
"Đồ xấu tính, muốn véo má bạn một cái.",0
"Tức muốn xì khói, k thương c nữa. đó nha",0
"Hư, phạt m k đc ăn bánh.",0
Ghét cậu vì làm tớ nhớ cậu suốt ngày.,0
"Cậu làm mình giận, mình sẽ không nói chuyện với cậu 3 ngày.",0
"Không thèm yêu bạn nữa, nhưng mà… thôi yêu tiếp vậy.",0
"Đồ ngốc, làm tớ giận rồi, phải dỗ mới hết. đó nha",0
"Hừ, k quan tâm nữa, muốn đấm c quá!",0
"Cậu làm tớ giận, tớ sẽ không nói chuyện với bạn 3 ngày.",0
"Tớ ghét bạn, ghét ghét ghét!",0
Đến gần đây t đấm cho một phát yêu thương. (đùa),0
"Cắn m bây h, thích k? đó nha",0
"Tớ cho bạn 5 giây để xin lỗi, không thì… đấm nhẹ thôi.",0
Sẽ không cho cậu ăn bánh nếu còn làm mình giận.,0
"Hừ, không quan tâm nữa, muốn đấm cậu quá! (đùa)",0
"Tớ ghét c, ghét ghét ghét! đó nha",0
"Người ta giận mà bạn cứ làm lơ, muốn cắn bạn quá.",0
"Không thèm yêu cậu nữa, nhưng mà… thôi yêu tiếp vậy. đó nha",0
"Cậu hư quá, t sẽ phạt bạn bằng cách ôm chặt.",0
"Tớ cho c 5 giây để xin lỗi, k thì… đấm nhẹ thôi. đó nha",0
"K thương m nữa, thôi khóc. đó nha",0
"Tức muốn xì khói, k thương bạn nữa.",0
"Đợi đấy, mình sẽ đập c bằng gấu bông.",0
"Không thèm yêu cậu nữa, nhưng mà… thôi yêu tiếp vậy. (đùa)",0
Ghét c vì làm t nhớ c suốt ngày.,0
"Coi chừng t đấm nha, nhưng mà đấm thương thoy. (đùa)",0
